reaction,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
PUNP2,b4384,deoD,,,,,,,,,,,,,,,,,,,,,
PUNP7,b2407,xapA,,,,,,,,,,,,,,,,,,,,,
PYAM5PO,b1638,pdxH,,,,,,,,,,,,,,,,,,,,,
PYDAMK,b2418,pdxK,,,,,,,,,,,,,,,,,,,,,
PYDXNK,b2418,pdxK,,,,,,,,,,,,,,,,,,,,,
PYNP2r,b3831,udp,,,,,,,,,,,,,,,,,,,,,
QMO2,b3029,ygiN,,,,,,,,,,,,,,,,,,,,,
QMO3,b3029,ygiN,,,,,,,,,,,,,,,,,,,,,
QUINDH,b1692,ydiB,,,,,,,,,,,,,,,,,,,,,
QULNS,b0750,nadA,41917449012431.5,45728126195400,64781512110131.5,76213543659000.1,80024220841894.4,110509638305494,118130992671432,133373701403232,148616410135032,152427087318000,152427087317814,152427087318000,179101827598520,179101827598780,186723181964569,190533859147537,190533859147537,209587245062380,228640630977075,247694016891769,247694016891769
R15BPK,b4094,phnN,,,,,,,,,,,,,,,,,,,,,
R5PP,b0822,ybiV,,,,,,,,,,,,,,,,,,,,,
R5PPpp,b4055,aphA,,,,,,,,,,,,,,,,,,,,,
RBFK,b0025,ribF,4103420162324.14,4476458358900.11,6341649341780,7460763931491.68,7833802128076.94,10818107700673.1,11564184093829.7,13056336880133.6,14548489666428.3,14921527863001.9,14921527863001.9,14921527862997.3,17532795238998.9,17532795239036.1,18278871632183.4,18651909828752.4,18651909828752.4,20517100811625.3,22382291794493.6,24247482777380.4,24247482777380.4
RBFSa,b0415,ribE,16413680649298.3,17905833435600.2,25366597367110,29843055725983.3,31335208512303.9,43272430802696.3,46256736375309.5,52225347520517.3,58193958665706.5,59686111452003.8,59686111452003.8,59686111451994.6,70131180956047.9,70131180956122.1,73115486528716.8,74607639315004.8,74607639315004.8,82068403246500.7,89529167177987.2,96989931109510.9,96989931109510.9
RBFSb,b1662,ribC,8206840324649.14,8952916717800.11,12683298683555,14921527862991.7,15667604256151.9,21636215401348.1,23128368187654.7,26112673760258.6,29096979332853.3,29843055726001.9,29843055726001.9,29843055725997.3,35065590478023.9,35065590478061.1,36557743264358.4,37303819657502.4,37303819657502.4,41034201623250.3,44764583588993.6,48494965554755.5,48494965554755.5
RBK,b3752,rbsK,,,,,,,,,,,,,,,,,,,,,
RBK_L1,b0063,araB,,,,,,,,,,,,,,,,,,,,,
REPHACCOAI,b1394,paaG,,,,,,,,,,,,,,,,,,,,,
RFAMPtex,s0001,,,,,,,,,,,,,,,,,,,,,,
RHAT1,b3629,rfaS,,,,,,,,,,,,,,,,,,,,,
RHCCE,b2687,luxS,8243642299200,8993064326400,12740174462400,14988440544000,15737862571200,21733238788800,23232082843200,26229770952000,29227459060800,29976881088000,29976881088000,29976881088000,35222835278400,35222835278400,36721679332800,37471101360000,37471101360000,41218211496000,44965321632000,48712431768000,48712431768000
RMI,b3903,rhaA,,,,,,,,,,,,,,,,,,,,,
RMK,b3904,rhaB,,,,,,,,,,,,,,,,,,,,,
RMNtpp,b3907,rhaT,,,,,,,,,,,,,,,,,,,,,
RMPA,b3902,rhaD,,,,,,,,,,,,,,,,,,,,,
RZ5PP,b0638,cobC,,,,,,,,,,,,,,,,,,,,,
S7PI,b0222,gmhA,,,,,,,,,,,,,,,,,,,,,
SADH,b1745,astB,,,,,,,,,,,,,,,,,,,,,
SARCOX,b1059,solA,,,,,,,,,,,,,,,,,,,,,
SBTPD,b2705,srlD,,,,,,,,,,,,,,,,,,,,,
SDPDS,b2472,dapE,6825827828673970,7446357631280700,10549006644314300,12410596052134500,13031125854741200,17995364275595000,19236423880808500,21718543091235400,24200662301662300,24821192104269000,24821192104269000,24821192104269000,29164900722516100,29164900722516100,30405960327729500,31026490130336200,31026490130336200,34129139143369900,37231788156403500,40334437169437100,40334437169437100
SDPTA,b3359,argD,,,,,,,,,,,,,,,,,,,,,
SELCYSS,b3591,selA,,,,,,,,,,,,,,,,,,,,,
SELNPS,b1764,selD,,,,,,,,,,,,,,,,,,,,,
SEPHCHCS,b2264,menD,,,,,,,,,,,,,,,,,,,,,
SERASr,b0586,entF,,,,,,,,,,,,,,,,,,,,,
SERAT,b3607,cysE,4561089517828800,4975734019449610,7048956527553590,8292890032415980,8707534534036790,12024690547003200,12853979550244800,14512557556728000,16171135563211200,16585780064832000,16585780064832000,16585780064832000,19488291576177600,19488291576177600,20317580579419200,20732225081040100,20732225081040100,22805447589143900,24878670097247900,26951892605352000,26951892605352000
SERD_D,b2366,dsdA,,,,,,,,,,,,,,,,,,,,,
SERTRS,b0893,serS,,,,,,,,,,,,,,,,,,,,,
SERTRS2,b0893,serS,,,,,,,,,,,,,,,,,,,,,
SERt4pp,b3089,sstT,95777138766375,0,0,0,0,0,0,0,0,0,348280504605000,0,0,0,0,0,0,478885693831875,0,0,0
SGDS,b1744,astE,,,,,,,,,,,,,,,,,,,,,
SGSAD,b1746,astD,,,,,,,,,,,,,,,,,,,,,
SHCHCS3,b2263,menH,,,,,,,,,,,,,,,,,,,,,
SHCHD2,b3368,cysG,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
SHCHF,b3368,cysG,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
SHSL1,b3939,metB,2832114352482530,3089579293617300,4376903999291180,5149298822695500,5406763763830270,7466483292908470,7981413175178020,9011272939717120,10041132704256200,10298597645391000,10298597645391000,10298597645391000,12100852233334400,12100852233334400,12615782115604000,12873247056738700,12873247056738700,14160571762412600,15447896468086500,16735221173760400,16735221173760400
SKMt2pp,b1981,shiA,,,,,,,,,,,,,,,,,,,,,
SO2tpp,s0001,,,,,,,,,,,,,,,,,,,,,,
SO4t2pp,b1206,dauA,4640913000627750,5062814182503010,7172320091879240,8438023637504980,8859924819380240,12235134274382300,13078936638132700,14766541365633800,16454146093134700,16876047275010000,16876047275010000,16876047275010000,19829355548136700,19829355548136700,20673157911887300,21095059093762600,21095059093762600,23204565003138600,25314070912514900,27423576821891300,27423576821891300
SOTA,b1748,astC,,,,,,,,,,,,,,,,,,,,,
SPMDAT1,b1584,speG,,,,,,,,,,,,,,,,,,,,,
SPMDAT2,b1584,speG,,,,,,,,,,,,,,,,,,,,,
SPMS,b0121,speE,,,,,,,,,,,,,,,,,,,,,
SPODMpp,b1646,sodC,,,,,,,,,,,,,,,,,,,,,
SSALx,b1525,sad,,,,,,,,,,,,,,,,,,,,,
SUCBZL,b2260,menE,,,,,,,,,,,,,,,,,,,,,
SUCBZS,b2261,menC,,,,,,,,,,,,,,,,,,,,,
SUCCt2_2pp,b3528,dctA,0,0,0,0,0,0,0,0,0,0,326917861699920000,0,0,0,0,0,0,0,0,0,0
SUCTARTtpp,b4123,dcuB,,,,,,,,,,,,,,,,,,,,,
T2DECAI,b0954,fabA,,,,,,,,,,,,,,,,,,,,,
TAGURr,b1521,uxaB,,,,,,,,,,,,,,,,,,,,,
TARTRt7pp,b3063,ttdT,,,,,,,,,,,,,,,,,,,,,
TARTt2_3pp,b4123,dcuB,,,,,,,,,,,,,,,,,,,,,
TAUDO,b0368,tauD,,,,,,,,,,,,,,,,,,,,,
TDP,b1134,nudJ,,,,,,,,,,,,,,,,,,,,,
TDPADGAT,b3790,wecD,,,,,,,,,,,,,,,,,,,,,
TDPAGTA,b3791,rffA,,,,,,,,,,,,,,,,,,,,,
TDPDRE,b2038,rfbC,,,,,,,,,,,,,,,,,,,,,
TDPDRR,b2040,rfbD,,,,,,,,,,,,,,,,,,,,,
TDSK,b0915,lpxK,358009608422400,390555936460800,553287576652800,650926560768000,683472888806400,943843513113600,1008936169190400,1139121481344000,1269306793497600,1301853121536000,1301853121536000,1301853121536000,1529677417804800,1529677417804800,1594770073881600,1627316401920000,1627316401920000,1790048042112000,1952779682304000,2115511322496000,2115511322496000
THDPS,b0166,dapD,6825827828673970,7446357631280700,10549006644314300,12410596052134500,13031125854741200,17995364275595000,19236423880808500,21718543091235400,24200662301662300,24821192104269000,24821192104269000,24821192104269000,29164900722516100,29164900722516100,30405960327729500,31026490130336200,31026490130336200,34129139143369900,37231788156403500,40334437169437100,40334437169437100
THFAT,b2551,glyA,,,,,,,,,,,,,,,,,,,,,
THMDt2rpp,b2406,xapB,,,,,,,,,,,,,,,,,,,,,
THRD,b3616,tdh,,,,,,,,,,,,,,,,,,,,,
THRS,b0004,thrC,10014111690851400,10924485480928800,15476354431315800,18207475801548000,19117849591625400,26400839912244600,28221587492399400,31863082652709000,35504577813018600,36414951603096000,36414951603096000,36414951603096000,42787568133637800,42787568133637800,44608315713792600,45518689503870000,45518689503870000,50070558454257000,54622427404644000,59174296355031000,59174296355031000
THRTRS,b1719,thrS,,,,,,,,,,,,,,,,,,,,,
THRt2rpp,b3116,tdcC,,,,,,,,,,,,,,,,,,,,,
THRt4pp,b3089,sstT,,,,,,,,,,,,,,,,,,,,,
TMDK1,b1238,tdk,,,,,,,,,,,,,,,,,,,,,
TMDPP,b4382,deoA,,,,,,,,,,,,,,,,,,,,,
TMDS,b2827,thyA,481480233037650,525251163313800,744105814694550,875418605523000,919189535799150,1269356978008350,1356898838560650,1531982559665250,1707066280769850,1750837211046000,1750837211046000,1750837211046000,2057233722979050,2057233722979050,2144775583531350,2188546513807500,2188546513807500,2407401165188250,2626255816569000,2845110467949750,2845110467949750
TMK,b1106,thiK,,,,,,,,,,,,,,,,,,,,,
TMPK,b0417,thiL,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
TMPPP,b3993,thiE,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
TPI,b3919,tpiA,172423999494372000,185304543736192000,249706756292155000,288348897670733000,301229441912551000,404272928144706000,430034884330730000,481557061298002000,532719649183019000,292560702643370000,394852097276433000,545959782507092000,480979557157807000,1238002539643430000,661884680683455000,674765224925271000,674765224925271000,739166300491900000,803570667343451000,867973388552540000,867973388552540000
TPRDCOAS,b0613,citG,,,,,,,,,,,,,,,,,,,,,
TRE6PH,b4239,treC,,,,,,,,,,,,,,,,,,,,,
TRE6PP,b1897,otsB,,,,,,,,,,,,,,,,,,,,,
TRE6PS,b1896,otsA,,,,,,,,,,,,,,,,,,,,,
TREH,b3519,treF,,,,,,,,,,,,,,,,,,,,,
TREHpp,b1197,treA,,,,,,,,,,,,,,,,,,,,,
TRPAS2,b3708,tnaA,,,,,,,,,,,,,,,,,,,,,
TRPTRS,b3384,trpS,,,,,,,,,,,,,,,,,,,,,
TTDCAtexi,b2344,fadL,,,,,,,,,,,,,,,,,,,,,
TTDCEAtexi,b2344,fadL,,,,,,,,,,,,,,,,,,,,,
TYRL,b3991,thiG,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
TYROXDApp,b1386,tynA,,,,,,,,,,,,,,,,,,,,,
TYRPpp,b4055,aphA,,,,,,,,,,,,,,,,,,,,,
TYRTRS,b1637,tyrS,,,,,,,,,,,,,,,,,,,,,
U23GAAT,b0179,lpxD,716019216844800,781111872921600,1106575153305600,1301853121536000,1366945777612800,1887687026227200,2017872338380800,2278242962688000,2538613586995200,2603706243072000,2603706243072000,2603706243072000,3059354835609600,3059354835609600,3189540147763200,3254632803840000,3254632803840000,3580096084224000,3905559364608000,4231022644992000,4231022644992000
UAAGDS,b0085,murE,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
UACGALPpp,b0480,ushA,,,,,,,,,,,,,,,,,,,,,
UACGAMPpp,b0480,ushA,,,,,,,,,,,,,,,,,,,,,
UACMAMO,b3787,wecC,,,,,,,,,,,,,,,,,,,,,
UAG2E,b3786,wecB,,,,,,,,,,,,,,,,,,,,,
UAGCVT,b3189,murA,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
UAGDP,b3730,glmU,1738672485640200,1896733620698400,2687039295989400,3161222701164000,3319283836222200,4583772916687800,4899895186804200,5532139727037000,6164384267269800,6322445402328000,6322445402328000,6322445402328000,7428873347735400,7428873347735400,7744995617851800,7903056752910010,7903056752910010,8693362428201000,9483668103492000,10273973778783000,10273973778783000
UAGPT3,b0090,murG,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
UAMAGS,b0088,murD,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
UAMAS,b0091,murC,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
UAPGR,b3972,murB,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
UDCPDPS,b0174,ispU,1012054300125.01,1104059236499.97,1564083918375,1840098727499.95,1932103663874.99,2668143154875.11,2852153027624.89,3220172773125.03,3588192518624.87,3680197454999.91,3680197454999.91,3680197454999.91,4324232009624.86,4324232009624.86,4508241882374.92,4600246818750,4600246818750,5060271500625.13,5520296182499.72,5980320864375.18,5980320864375.18
UDPG4E,b0759,galE,,,,,,,,,,,,,,,,,,,,,
UDPGALM,b2036,glf,,,,,,,,,,,,,,,,,,,,,
UDPGALPpp,b0480,ushA,,,,,,,,,,,,,,,,,,,,,
UDPGD,b2028,ugd,,,,,,,,,,,,,,,,,,,,,
UDPGDC,b2255,arnA,,,,,,,,,,,,,,,,,,,,,
UDPGPpp,b0480,ushA,,,,,,,,,,,,,,,,,,,,,
UDPKAAT,b2253,arnB,,,,,,,,,,,,,,,,,,,,,
UGLCURPpp,b0480,ushA,,,,,,,,,,,,,,,,,,,,,
UGLT,b0758,galT,,,,,,,,,,,,,,,,,,,,,
UGLYCH,b0505,allA,,,,,,,,,,,,,,,,,,,,,
UGMDDS,b0086,murF,511326634397700,557810873888400,790232071341900,929684789814000,976169029304700,1348042945230300,1441011424211700,1626948382174500,1812885340137300,1859369579628000,1859369579628000,1859369579628000,2184759256062900,2184759256062900,2277727735044300,2324211974535000,2324211974535000,2556633171988500,2789054369442000,3021475566895500,3021475566895500
UHGADA,b0096,lpxC,716019216844800,781111872921600,1106575153305600,1301853121536000,1366945777612800,1887687026227200,2017872338380800,2278242962688000,2538613586995200,2603706243072000,2603706243072000,2603706243072000,3059354835609600,3059354835609600,3189540147763200,3254632803840000,3254632803840000,3580096084224000,3905559364608000,4231022644992000,4231022644992000
ULA4NFT,b2255,arnA,,,,,,,,,,,,,,,,,,,,,
UM3PL,b4233,mpl,,,,,,,,,,,,,,,,,,,,,
UM4PCP,b1192,ldcA,,,,,,,,,,,,,,,,,,,,,
UM4PL,b4233,mpl,,,,,,,,,,,,,,,,,,,,,
UPLA4FNF,b2256,arnD,,,,,,,,,,,,,,,,,,,,,
UPLA4FNT,b2254,arnC,,,,,,,,,,,,,,,,,,,,,
UPP3S,b3804,hemD,8206840324650,8952916717800,12683298683550,14921527863000,15667604256150,21636215401350,23128368187650,26112673760250,29096979332850,29843055726000,29843055726000,29843055726000,35065590478050,35065590478050,36557743264350,37303819657500,37303819657500,41034201623250,44764583589000,48494965554750,48494965554750
UPPDC1,b3997,hemE,4103420162325,4476458358900,6341649341775,7460763931500,7833802128075,10818107700675,11564184093825,13056336880125,14548489666425,14921527863000,14921527863000,14921527863000,17532795239025,17532795239025,18278871632175,18651909828750,18651909828750,20517100811625,22382291794500,24247482777375,24247482777375
UPPRT,b2498,upp,,,,,,,,,,,,,,,,,,,,,
URACPAH,b1011,rutB,,,,,,,,,,,,,,,,,,,,,
URAt2pp,b2497,uraA,,,,,,,,,,,,,,,,,,,,,
URAt2rpp,b1006,rutG,,,,,,,,,,,,,,,,,,,,,
URDGLYCD,b0517,allD,,,,,,,,,,,,,,,,,,,,,
UREAtpp,b3927,glpF,,,,,,,,,,,,,,,,,,,,,
URIK2,b2066,udk,,,,,,,,,,,,,,,,,,,,,
URIt2rpp,b2406,xapB,,,,,,,,,,,,,,,,,,,,,
URItex,b0411,tsx,,,,,,,,,,,,,,,,,,,,,
USHD,b0524,lpxH,358009608422400,390555936460800,553287576652800,650926560768000,683472888806400,943843513113600,1008936169190400,1139121481344000,1269306793497600,1301853121536000,1301853121536000,1301853121536000,1529677417804800,1529677417804800,1594770073881600,1627316401920000,1627316401920000,1790048042112000,1952779682304000,2115511322496000,2115511322496000
VALTA,b3770,ilvE,,,,,,,,,,,,,,,,,,,,,
VALTRS,b4258,valS,,,,,,,,,,,,,,,,,,,,,
VPAMTr,b3572,avtA,,,,,,,,,,,,,,,,,,,,,
WCOS,b0827,moeA,,,,,,,,,,,,,,,,,,,,,
X5PL3E,b4197,ulaE,,,,,,,,,,,,,,,,,,,,,
XPPT,b0238,gpt,,,,,,,,,,,,,,,,,,,,,
XTSNH,b0030,rihC,,,,,,,,,,,,,,,,,,,,,
XTSNt2rpp,b2406,xapB,,,,,,,,,,,,,,,,,,,,,
XYLI1,b3565,xylA,,,,,,,,,,,,,,,,,,,,,
XYLI2,b3565,xylA,,,,,,,,,,,,,,,,,,,,,
XYLt2pp,b4031,xylE,,,,,,,,,,,,,,,,,,,,,
ZN2abcpp,b3469,zntA,,,,,,,,,,,,,,,,,,,,,
ZN2tpp,b3040,,6274736660775,6845167266300,9697320293925,11408612110500,11979042716025,16542487560225,17683348771275,19965071193375,22246793615475,22817224221000,22817224221000,22817224221000,26810238459675,26810238459675,27951099670725,28521530276250,28521530276250,31373683303875,34225836331500,37077989359125,37077989359125
3OAR100_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
3OAR120_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
3OAR140_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
3OAR160_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
3OAR180_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
3OAR40_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
3OAR60_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
3OAR80_reverse,b1093,fabG,,,,,,,,,,,,,,,,,,,,,
5DGLCNR_reverse,b4266,idnO,,,,,,,,,,,,,,,,,,,,,
5DGLCNt2rpp_reverse,b4265,idnT,,,,,,,,,,,,,,,,,,,,,
ACACt2pp_reverse,b2223,atoE,,,,,,,,,,,,,,,,,,,,,
ACALDtpp_reverse,s0001,,,,,,,,,,,,,,,,,,,,,,
ACOAD1f_reverse,b0221,fadE,6548543351427000,7143865474284000,10120476088569000,11906442457140000,12501764579997000,17264341562853000,18454985808567000,20836274299995000,23217562791423000,23812884914280000,23812884914280000,23812884914280000,27980139774279000,27980139774279000,29170784019993000,29766106142850000,29766106142850000,32742716757135000,35719327371420000,38695937985705000,38695937985705000
ACOAD2f_reverse,b0221,fadE,6548543351427000,7143865474284000,10120476088569000,11906442457140000,12501764579997000,17264341562853000,18454985808567000,20836274299995000,23217562791423000,23812884914280000,23812884914280000,23812884914280000,27980139774279000,27980139774279000,29170784019993000,29766106142850000,29766106142850000,32742716757135000,35719327371420000,38695937985705000,38695937985705000
ACOAD3f_reverse,b0221,fadE,6548543351427000,7143865474284000,10120476088569000,11906442457140000,12501764579997000,17264341562853000,18454985808567000,20836274299995000,23217562791423000,23812884914280000,23812884914280000,23812884914280000,27980139774279000,27980139774279000,29170784019993000,29766106142850000,29766106142850000,32742716757135000,35719327371420000,38695937985705000,38695937985705000
ACOAD4f_reverse,b0221,fadE,6548543351427000,7143865474284000,10120476088569000,11906442457140000,12501764579997000,17264341562853000,18454985808567000,20836274299995000,23217562791423000,23812884914280000,23812884914280000,23812884914280000,27980139774279000,27980139774279000,29170784019993000,29766106142850000,29766106142850000,32742716757135000,35719327371420000,38695937985705000,38695937985705000
ACOAD5f_reverse,b0221,fadE,6548543351427000,7143865474284000,10120476088569000,11906442457140000,12501764579997000,17264341562853000,18454985808567000,20836274299995000,23217562791423000,23812884914280000,23812884914280000,23812884914280000,27980139774279000,27980139774279000,29170784019993000,29766106142850000,29766106142850000,32742716757135000,35719327371420000,38695937985705000,38695937985705000
ACOAD6f_reverse,b0221,fadE,5116504917737400,5581641728440800,7907325781957800,9302736214068000,9767873024771400,13488967510398600,14419241131805400,16279788374619000,18140335617432600,18605472428136000,18605472428136000,18605472428136000,21861430103059800,21861430103059800,22791703724466600,23256840535170000,23256840535170000,25582524588687000,27908208642204000,30233892695721000,30233892695721000
ACOAD7f_reverse,b0221,fadE,2348481203933700,2561979495200400,3629470951533900,4269965825334000,4483464116600700,6191450446734300,6618447029267700,7472440194334500,8326433359401300,8539931650668000,8539931650668000,8539931650668000,10034419689534900,10034419689534900,10461416272068300,10674914563335000,10674914563335000,11742406019668500,12809897476002000,13877388932335500,13877388932335500
ACOAD8f_reverse,b0221,fadE,,,,,,,,,,,,,,,,,,,,,
ACONIs_reverse,s0001,,,,,,,,,,,,,,,,,,,,,,
ADK1_reverse,b0474,adk,,,,,,,,,,,,,,,,,,,,,
ADK3_reverse,b0474,adk,,,,,,,,,,,,,,,,,,,,,
ADK4_reverse,b0474,adk,,,,,,,,,,,,,,,,,,,,,
ADNt2rpp_reverse,b2406,xapB,,,,,,,,,,,,,,,,,,,,,
ADNtex_reverse,b0411,tsx,,,,,,,,,,,,,,,,,,,,,
ADSL1r_reverse,b1131,purB,,,,,,,,,,,,,,,,,,,,,
ADSL2r_reverse,b1131,purB,,,,,,,,,,,,,,,,,,,,,
AGPR_reverse,b3958,argC,5442864828046800,5937670721505600,8411700188799600,9896117869176000,10390923762634800,14349370910305200,15338982697222800,17318206271058000,19297429844893200,19792235738352000,19792235738352000,19792235738352000,23255876992563600,23255876992563600,24245488779481200,24740294672940000,24740294672940000,27214324140234000,29688353607528000,32162383074822000,32162383074822000
AICART_reverse,b4006,purH,,,,,,,,,,,,,,,,,,,,,
AIRC3_reverse,b0523,purE,8243918314008920,8993365433465710,12740601030741100,14988942389107000,15738389508562500,21733966464205000,23232860703115700,26230649180937900,29228437658761000,29977884778213100,29977884778215900,29977884778214400,35224014614402700,35224014614403000,36722908853315100,37472355972768000,37472355972768000,41219591570045100,44966827167322300,48714062764598800,48714062764598800
AKGt2rpp_reverse,b2587,kgtP,,,,,,,,,,,,,,,,,,,,,
ALAGLUE_reverse,b1325,ycjG,,,,,,,,,,,,,,,,,,,,,
ALCD19_reverse,b0356,frmA,,,,,,,,,,,,,,,,,,,,,
ALDD19xr_reverse,b1385,feaB,,,,,,,,,,,,,,,,,,,,,
ALLPI_reverse,b4090,rpiB,,,,,,,,,,,,,,,,,,,,,
ALLTNt2rpp_reverse,b0511,ybbW,,,,,,,,,,,,,,,,,,,,,
ALLULPE_reverse,b4085,alsE,,,,,,,,,,,,,,,,,,,,,
AMANAPEr_reverse,b3223,nanE,,,,,,,,,,,,,,,,,,,,,
AMAOTr_reverse,b0774,bioA,,,,,,,,,,,,,,,,,,,,,
APPLDHr_reverse,b3945,gldA,,,,,,,,,,,,,,,,,,,,,
ARAI_reverse,b0062,araA,,,,,,,,,,,,,,,,,,,,,
ARBt2rpp_reverse,b2841,araE,,,,,,,,,,,,,,,,,,,,,
ARGAGMt7pp_reverse,b4115,adiC,,,,,,,,,,,,,,,,,,,,,
ARGORNt7pp_reverse,b1605,ydgI,,,,,,,,,,,,,,,,,,,,,
ARGSL_reverse,b3960,argH,,,,,,,,,,,,,,,,,,,,,
ASAD_reverse,b3433,asd,19672053872007900,21460422405826800,30402265074921300,35767370676378000,37555739210196900,51862687480748100,55439424548385900,62592898683661500,69746372818937100,71534741352756000,71534741352756000,71534741352756000,84053321089488300,84053321089488300,87630058157126100,89418426690945000,89418426690945000,98360269360039500,107302112029134000,116243954698228000,116243954698228000
ASNt2rpp_reverse,b1453,ansP,,,,,,,,,,,,,,,,,,,,,
ASPTA_reverse,b0928,aspC,53872184024284300,58769655299222100,83257011673894000,97949425498698400,102846896773634000,142026666973112000,151821609522982000,171411494622724000,191001379722467000,195898850997395000,195898850997401000,195898850997398000,230181149921944000,230181149921945000,239976092471817000,244873563746747000,244873563746747000,269360920121423000,293848276496098000,318335632870772000,318335632870772000
ATHRDHr_reverse,b1539,ydfG,,,,,,,,,,,,,,,,,,,,,
BUTt2rpp_reverse,b2223,atoE,,,,,,,,,,,,,,,,,,,,,
CAt6pp_reverse,b3196,yrbG,95777138766375,104484151381500,148019214457125,174140252302500,182847264917625,252503365838625,269917391068875,304745441529375,339573491989875,348280504605000,348280504605000,348280504605000,409229592910875,409229592910875,426643618141125,435350630756250,435350630756250,478885693831875,522420756907500,565955819983125,565955819983125
CBIAT_reverse,b1270,btuR,,,,,,,,,,,,,,,,,,,,,
CBLAT_reverse,b1270,btuR,,,,,,,,,,,,,,,,,,,,,
CO2tpp_reverse,s0001,,481460033406144000,513253278195909000,672287080345521000,767599236514011000,799392481303775000,1053853720082060000,1117324929201410000,1244497908360460000,1370129791452700000,1863682413892400000,1672943780619050000,1403464132309270000,2038687554475950000,1044192103709330000,1689603335417140000,1721396580206910000,1721396580206910000,1880581439511250000,2039329028104540000,2198295252053350000,2198295252053350000
CRNBTCT_reverse,b0038,caiB,,,,,,,,,,,,,,,,,,,,,
CRNCAR_reverse,b0036,caiD,,,,,,,,,,,,,,,,,,,,,
CRNCBCT_reverse,b0038,caiB,,,,,,,,,,,,,,,,,,,,,
CRNCDH_reverse,b0036,caiD,,,,,,,,,,,,,,,,,,,,,
