reactions,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
CLPNS161pp,nan,nan,8360430975527.861,9120470273509.36,13402629176215.324,15200783765311.055,15960822890907.252,22863308469990.71,23561214750087.773,26601371513966.316,27659459692614.76,30988700142012.64,30678279286942.125,30401567703564.574,35695143085028.18,36287513566725.945,37241920345626.086,399372.2830841762,399372.2830841762,-470688.76220635045,-175319.67784201185,-249161.9489330965,-249161.9489330965
CLPNS180pp,nan,nan,8360430956844.429,9120470301144.496,13402629176809.629,15200783765311.055,15960822884964.213,22863308535327.008,23561214750682.074,26601371517532.14,27659459790972.07,30988700267410.78,30678279285790.664,30401567682763.93,35695143077896.53,36287513854369.08,37241920265989.34,385108.9872597413,385108.9872597413,-200874.74952745766,-135501.3103321312,-101031.6787564136,-101031.6787564136
CLPNS181pp,nan,nan,8360430975267.853,9120470266377.713,13402629174432.414,15200783765311.055,15960822799681.59,22863308556981.96,23561214749493.465,26601371540709.996,27659459722924.26,30988700097439.84,30678279374787.684,30401567645917.086,35695143077896.53,36287513854369.08,37241920166146.27,0.0,0.0,-200874.74952745766,-137878.52630287033,41601.27948793501,41601.27948793501
CLt3_2pp,nan,nan,47888636529708.1,52242148890389.95,74009711629269.9,87070248669968.53,91423760654831.6,126251861107234.48,134958884975599.77,152372934586413.72,169786988412811.53,174140500488768.4,174140502168289.22,174140496351009.78,204615090375554.25,204615087081957.1,213322108298628.2,217675315378124.97,217675315378124.97,239442846915937.5,261210378453750.03,282977909991562.5,282977909991562.5
CLtex,nan,nan,104137569791291.22,113604621648665.3,161421843646588.22,189341036108375.6,198808087827115.97,275366674340171.6,293478605842413.1,331346813068396.06,367232951758486.8,379269204795640.75,378958783957396.44,378682072287696.2,444924736096395.75,445517106731422.06,463885538699323.06,435350630974267.94,435350630974267.94,478885693566194.2,522420756749543.0,565955819977396.2,565955819977396.2
CMPN,nan,nan,734176155472.8197,800919454816.5851,1164180602452.83,1334865755537.8333,1401609032861.0105,1985955148267.6375,2069041918748.2122,2336015060586.0293,2546325413070.733,2701880194022.2734,2664779966175.715,2669731510662.4395,3100555321717.969,3201839442967.427,3270421087368.5195,22936.41971767846,22936.41971767846,-48398.63140426726,-46327.8534297562,-31112.74261703711,-31112.74261703711
CMPtex,nan,nan,8360430952981.453,9120470246171.375,13402629174432.414,15200783765311.055,15960822849603.125,22863308556981.96,23561214751870.684,26601371645901.8,27659459724707.17,30988700017803.105,30678279331403.492,30401567506849.95,35695143076707.92,36287513519181.625,37241920359889.375,398183.67509880656,398183.67509880656,-330433.01993274095,-98654.46278567445,77259.51904902216,77259.51904902216
CMtex,nan,nan,8360431023406.476,9120470258651.76,13402629176215.324,15200783784923.09,15960822905764.854,22863308508249.027,23561214808923.867,26601371553626.184,27659459807315.43,30988700180048.094,30678279338778.496,30401567649131.965,35695143200323.15,36287513856125.93,37241920475184.35,177337.9318796694,177337.9318796694,-231778.55714706652,-143769.36421961852,-46992.51428778591,-46992.51428778591
CMtpp,nan,nan,5608674930312.092,6118554490243.99,8928885527880.48,10197590797936.611,10707470282510.88,15231628261020.754,15806265662247.297,17845783917491.793,19116689219889.926,20694417906891.285,20437993118108.18,20395181650001.316,23780248056807.94,24417766184973.3,24984097498374.797,249250.16593201066,249250.16593201066,-254139.24487183156,-42172.36848090555,-25791.86468253114,-25791.86468253114
CO2tex,nan,nan,8360431017166.284,9120470266377.713,13402629169380.828,15200783789677.52,15960822901158.996,22863308503494.594,23561214803277.977,26601371554230.414,27659459808801.19,30988700182425.312,30678279341803.812,30401567656614.555,35695143182196.88,36287513825099.61,37241920486178.98,158084.86205415308,158084.86205415308,-215435.19734823488,-140255.7422736095,-40115.519506223056,-40115.519506223056
CO2tpp,s0001,nan,8360431023406.476,9120470258651.76,13402629176215.324,15200783784923.09,15960822905764.854,22863308508249.027,23561214808923.867,26601371553626.184,27659459807315.43,30988700180048.094,30678279338778.496,30401567649131.965,35695143200323.15,36287513856125.93,37241920475184.35,177102.5898200662,177102.5898200662,-202360.5095091696,-143769.36421961852,-46992.51428778591,-46992.51428778591
COBALT2abcpp,b3469,zntA,2414564910783.084,2634070842465.495,3824769345279.778,4390118056448.1646,4609623932866.74,6524606464888.372,6804682963137.63,7682706607994.926,8413523860410.427,8879869339422.309,8754800259299.137,8780236104709.092,10186485652864.047,10535084655657.574,10755789193063.53,0.0,0.0,-76839.30410469962,0.0,0.0,0.0
COBALT2t3pp,nan,nan,5608674930312.092,6118554490243.99,8928885527880.48,10197590797936.611,10707470282510.88,15231628261020.754,15806265662247.297,17845783917491.793,19116689219889.926,20694417902805.445,20437993118108.18,20395181650001.316,23780248056807.94,24417766184973.3,24984097498374.797,249250.16593201066,249250.16593201066,-254139.24487183156,-42172.36848090555,-25791.86468253114,-25791.86468253114
COBALT2tex,nan,nan,8820455705443.209,9622315376652.52,14113576424733.85,16037192318518.033,16839051843961.97,24076100848681.61,24857647969084.734,28065086436145.33,29290456367313.617,32661517215925.6,32351096377681.316,32074384707981.105,37660703187377.72,38253073822404.125,39291121413221.164,2091021499623.9858,2091021499623.9858,2300123138737.124,2509225379970.1646,2718327655604.642,2718327655604.642
COBALT2tpp,nan,nan,6068699612187.091,6620399597743.989,9639832763505.48,11033999310436.611,11585699220635.88,16444420604145.756,17102698856622.297,19309498814366.797,20747685819264.926,22367234927805.445,22110810143108.17,22067998675001.316,25745808061182.938,26383326189348.297,27033298353999.797,2091021530500.166,2091021530500.166,2300123155235.7554,2509225495327.6313,2718327639833.1357,2718327639833.1357
COLIPAKpp,b2174,yeiU,13148772194.432272,14311144916.227682,19379112032.008343,0.0,0.0,0.0,42451523842.29527,56570828655.029976,55960984297.578896,45422444043.79819,44757980205.58047,47018063408.13207,52172881302.77273,55044210880.45789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLIPAPabctex,nan,nan,13148772194.432272,14311144916.227682,19379112032.008343,0.0,0.0,0.0,0.0,56570828655.029976,55960984297.578896,45422444043.79819,44757980205.58047,47018063408.13207,52172881302.77273,55044210880.45789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLIPAabcpp,b0914,msbA,36851907348.50445,39995484440.73052,53798587805.44684,0.0,0.0,0.0,0.0,56691389317.94614,75271516910.2631,128163885926.14066,125511768688.46619,132368670497.58301,146549646769.49658,151276764832.60632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLIPAabctex,nan,nan,18054771078.325626,19646394533.633827,26616337816.349068,0.0,0.0,0.0,0.0,0.0,75271516910.2631,62251961543.89394,61350487621.24046,64565058644.869896,71398839378.28004,75568375439.91797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPGNR1,nan,nan,538189079110.1614,587115367140.1659,849668098857.5087,0.0,0.0,0.0,0.0,0.0,1903856122089.4954,2232339681160.38,2105157113627.8706,1957051219888.0513,2581538156172.106,2351666063286.1,0.0,28823.743645212115,28823.743645212115,0.0,0.0,0.0,0.0
CPGNR2,nan,nan,538189080744.49744,587115365691.5498,849668100685.6208,0.0,0.0,0.0,0.0,0.0,1903856122498.079,2232339673735.3804,2105157113156.11,1957051219665.1875,2581538156859.2695,2351666063657.54,0.0,27040.83166715776,27040.83166715776,0.0,0.0,0.0,0.0
CPGNR3,nan,nan,538189080447.3454,587115366285.8539,849668100685.6208,0.0,0.0,0.0,0.0,0.0,1903856122126.6392,2232339680157.189,2105157111879.1426,1957051220928.0833,2581538160996.182,2351666063286.1,0.0,28823.743645212115,28823.743645212115,0.0,0.0,0.0,0.0
CPGNUtex,nan,nan,1076378161488.9949,1174230731383.0996,1699336201371.2417,0.0,0.0,0.0,0.0,0.0,3807712244996.158,4464679362337.259,4210314227239.9966,3914102439330.375,5163076312344.212,4703332127315.08,0.0,54081.66333431552,54081.66333431552,0.0,-24960.767692761012,0.0,0.0
CPGNUtpp,nan,nan,1076378161488.9949,1174230731383.0996,1699336201371.2417,0.0,0.0,0.0,0.0,0.0,3807712244996.158,4464679362337.259,4210314227239.9966,3914102439330.375,5163076312344.212,4703332127315.08,0.0,54081.66333431552,54081.66333431552,0.0,-24960.767692761012,0.0,0.0
CPGNabcpp,nan,nan,1076378161488.9949,1174230731383.0996,1699336201371.2417,0.0,0.0,0.0,0.0,0.0,3807712244996.158,4464679362337.259,4210314227239.9966,3914102439330.375,5163076312344.212,4703332127315.08,0.0,54081.66333431552,54081.66333431552,0.0,-24960.767692761012,0.0,0.0
CPGNexs,s0001,nan,1076378162380.4508,1174230732645.9956,1699336201371.2417,0.0,0.0,0.0,0.0,0.0,3807712244996.158,4464679362337.259,4210314227239.9966,3914102442301.895,5163076312344.212,4703332128670.837,0.0,57647.48729042423,57647.48729042423,0.0,-26149.375678130582,0.0,0.0
CPGNtonex,nan,nan,1076378161488.9949,1174230731383.0996,1699336201371.2417,0.0,0.0,0.0,0.0,0.0,3807712244773.2944,4464679362337.259,4210314227239.9966,3914102441707.5913,5163076312344.212,4703332128875.128,0.0,60024.703261163384,60024.703261163384,0.0,-26149.375678130582,0.0,0.0
CPH4S,b2765,queD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPMPS,nan,nan,4545400584016.852,4958618819355.626,6996719954732.497,8163347081999.999,8571514436099.999,11836853268900.0,12653187977100.0,14285857393499.998,16047497887509.9,16326718822248.027,16326718989114.76,16461043465579.02,19183894844779.445,19344429863176.38,20000200350899.996,20408367704999.996,20408367704999.996,22449204474084.05,24490041244392.008,26530878013901.38,26530878013901.38
CPPPGO,b2436,hemF,4152649846263.7695,4530163468879.947,6417481087733.248,7460763931301.3125,7833802128385.696,10818107699995.268,11564184093212.22,13056336879701.846,14726736546687.818,15103522052283.973,15126716587989.902,15100544895314.678,17776399595490.35,17745798745283.855,18278871633130.562,18651909832759.312,18651909832759.312,20517100807848.234,22382291792654.97,24247482776108.266,24247482776108.266
CPPPGO2,b3867,hemN,351647993315.0609,383615994220.5417,521672236613.708,0.0,0.0,0.0,0.0,0.0,1560477280891.664,1191111504714.5374,1194094558465.5513,1278719982651.7788,1389366594212.197,1540507663704.9543,0.0,31924.977419539417,31924.977419539417,0.0,0.0,0.0,0.0
CRNBTCT,b0038,caiB,8360430979725.134,9120470259543.215,13402629179186.844,-20206.33575128272,-91819.96686979943,27932.28765618494,-25555.071685445793,-20800.639743967506,27659459735404.65,30988700070101.86,30678279137660.39,30401567638191.133,35695143269262.414,36287513657060.16,49921.535385522024,570531.8329773945,570531.8329773945,-301906.42828387127,-110540.54263937018,65373.43919532645,65373.43919532645
CRNCAL2,b0037,caiC,52913073719.70476,57723353562.671005,82280982357.01671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNCAR,b0036,caiD,8360431024619.388,9120470268207.746,13402629165123.562,39679.84038731819,-76919.4193032084,-28551.658860963522,-207066.18995124797,35494.45819152109,27659459733027.43,30988700223817.258,30678279376732.703,30401567687961.773,35695143262725.08,36287513811511.875,286398.8084747526,225589.43822324762,225589.43822324762,-275128.79667597375,-165314.01296517032,0.0,0.0
CRNCBCT,b0038,caiB,8360430978833.677,9120470258948.912,13402629179483.996,-20206.33575128272,-89442.75089906028,26149.375678130582,-23772.159707391434,-20800.639743967506,27659459733027.43,30988700072479.074,30678279135283.17,30401567638191.133,35695143269262.414,36287513654682.94,49921.535385522024,568154.6170066553,568154.6170066553,-300717.8202985017,-110540.54263937018,68939.26315143517,68939.26315143517
CRNCDH,b0036,caiD,8360430978833.677,9120470259246.064,13402629179483.996,-20503.487747625113,-90037.05489174507,26149.375678130582,-23772.159707391434,-20800.639743967506,27659459733027.43,30988700074856.29,30678279137660.39,30401567638191.133,35695143262725.08,36287513654682.94,49921.535385522024,566966.0090212858,566966.0090212858,-300717.8202985017,-110540.54263937018,68939.26315143517,68939.26315143517
CRNDCAL2,b0037,caiC,52746158830.538795,57541264571.18223,82029186922.53809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNDabcpp,nan,nan,2813183937953.572,3068927952423.0864,4462894219808.389,0.0,0.0,0.0,-22769.27171973586,0.0,9737103536335.49,10356052754573.945,10215451986431.57,10229759848232.404,11885999907248.537,12266201857768.785,0.0,154630.47009667274,154630.47009667274,-90291.88256813376,-58093.21528493782,0.0,0.0
CRNDt2rpp,b4111,proP,8360430978833.677,9120470259246.064,13402629179781.148,-20206.33575128272,-90037.05489174507,26149.375678130582,-23772.159707391434,-21989.24772933708,27659459733027.43,30988700073667.68,30678279135283.17,30401567638191.133,35695143269262.414,36287513654682.94,49921.535385522024,568154.6170066553,568154.6170066553,-300717.8202985017,-110540.54263937018,68939.26315143517,68939.26315143517
CRNDtex,nan,nan,8360431017166.284,9120470266377.713,13402629164973.824,78448.12703439173,-75179.45507462542,-21394.943736652294,-224646.9092348491,84391.1669612396,27659459771308.965,30988700223283.71,30678279356904.773,30401567655075.004,35695143181725.086,36287513811133.46,20343.88462458965,158084.86205415308,158084.86205415308,-215138.0453518925,-139014.93227814024,-42238.08234630763,-42238.08234630763
CRNabcpp,nan,nan,2813183937953.572,3068927952423.0864,4462894218025.478,0.0,0.0,0.0,-22769.27171973586,0.0,9737103536335.49,10356052754573.945,10215451986431.57,10229759848232.404,11885999907248.537,12266201857768.785,0.0,154630.47009667274,154630.47009667274,-90291.88256813376,-58093.21528493782,0.0,0.0
CRNt2rpp,b4111,proP,8360430978833.677,9120470259246.064,13402629179483.996,-20206.33575128272,-90037.05489174507,26149.375678130582,-23772.159707391434,-21989.24772933708,27659459733027.43,30988700073667.68,30678279135283.17,30401567638191.133,35695143269262.414,36287513654682.94,49921.535385522024,566966.0090212858,566966.0090212858,-300717.8202985017,-110540.54263937018,68939.26315143517,68939.26315143517
CRNt7pp,b0040,caiT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNt8pp,b0040,caiT,5573620653546.291,6080313508442.208,8935086125004.734,-18423.423773228362,-59133.24727213619,32686.719597663225,-23475.007711049046,0.0,18439639824791.707,20659133404236.266,20452186090386.883,20267711755030.164,23796762172772.836,24191675763251.28,51704.44736357638,382137.46729631734,382137.46729631734,-209789.3094177294,-77259.51904902216,64184.83120995688,64184.83120995688
CRNtex,nan,nan,8360431025026.81,9120470266377.713,13402629164973.824,39068.12514484771,-75179.45507462542,-21394.943736652294,-224646.9092348491,84391.1669612396,27659459771308.965,30988700223283.71,30678279376219.65,30401567687204.562,35695143181725.086,36287513811133.46,285563.06848503964,223904.0292439931,223904.0292439931,-215577.96959647752,-139014.93227814024,-42238.08234630763,-42238.08234630763
CS,b0720,gltA,1.3189761439365498e+17,1.3909796694879446e+17,1.75099150380861e+17,1.966457282517002e+17,2.0384332784990966e+17,2.614821367380891e+17,2.7581932383200822e+17,3.046097222248492e+17,3.328754956140009e+17,4.9088697283233414e+17,3.4347349125842406e+17,3.407078384919631e+17,4.32780841990999e+17,2.7140223268856512e+17,4.053761165997891e+17,4.125737161980078e+17,4.125737161980078e+17,4.486717371417546e+17,4.845497121800983e+17,5.205377101711497e+17,5.205377101711497e+17
CSND,b0337,codA,734176155472.8197,800919450932.7157,1164180605261.845,0.0,0.0,0.0,0.0,0.0,2546325399847.4688,2701880190883.605,2664779966175.715,2669731510662.4395,3100555338209.905,3201839467649.6143,38755.120522968034,30012.351630581692,30012.351630581692,-28823.743645212115,0.0,0.0,0.0
CSNt2pp,b0336,codB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNtex,nan,nan,8360430952387.148,9120470229233.713,13402629171758.047,21394.943736652294,-71613.6311185167,25555.071685445793,-146198.78220045732,96871.55080762011,27659459646853.35,30988700033849.312,30678279330809.188,30401567512792.992,35695143076707.92,36287513696284.22,286454.5244740668,382731.77128900215,382731.77128900215,-330433.01993274095,0.0,148575.9981711965,148575.9981711965
CTBTCAL2,b0037,caiC,52746158830.538795,57541264914.76422,82029186922.53809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTBTabcpp,nan,nan,2813183935576.3564,3068927962981.2686,4462894219808.389,0.0,0.0,0.0,-49475.80739100843,0.0,9737103526975.201,10356052754573.945,10215451986431.57,10229759848232.404,11885999907248.537,12266201885831.076,68567.82315600717,163805.03798374414,163805.03798374414,-90291.88256813376,-65447.72719441205,0.0,0.0
CTBTt2rpp,b4111,proP,8360430952387.148,9120470229233.713,13402629166706.46,24069.31170373383,-70425.02313314713,24366.463700076223,-93305.72685151138,96871.55080762011,27659459647447.652,30988700033849.312,30678279330809.188,30401567559743.004,35695143077896.53,36287513710547.51,351827.96366939327,382731.77128900215,382731.77128900215,-330433.01993274095,0.0,148575.9981711965,148575.9981711965
CTECOAI6,b3846,fadB,8360430970810.573,9120470224776.432,13402629179483.996,-34766.783572059976,-91819.96686979943,24366.463700076223,-76070.9110636526,-53487.35934163073,27659459737781.863,30988700219272.16,30678279228588.902,30401567552017.055,35695143080868.05,36287513737885.5,0.0,322112.7640351539,322112.7640351539,-276945.66059111024,-91522.81487345704,183045.62974691408,183045.62974691408
CTECOAI7,b3846,fadB,8360430978321.785,9120470253897.328,13402629167895.068,-23542.331210220364,-70970.575626432,-81419.64699781567,-179166.403294663,0.0,27659459684343.258,30988700118834.785,30678279374787.684,30401567530487.46,35695143197351.63,36287513745017.15,316169.72410830617,387486.20323048043,387486.20323048043,-275757.05260574067,-211771.87039332636,179558.73678983378,179558.73678983378
CTECOAI8,b3846,fadB,8360430979725.134,9120470239634.031,13402629167003.613,-33875.3275830328,-71316.4791221743,25555.071685445793,-154519.03809804432,-23772.159707391434,27659459686077.418,30988700142012.64,30678279374787.684,30401567587080.99,35695143085028.18,36287513710547.51,276945.66059111024,600247.0326116338,600247.0326116338,-279322.87656184944,-110540.54263937018,47544.31941478287,47544.31941478287
CTPS2,b2780,pyrG,2955119716718399.5,3223766963707792.0,4567051502773031.0,5370579058768030.0,5639108011712213.0,7787339635190213.0,8324397541056992.0,9398513352826468.0,1.047718216207362e+16,1.0745940664091482e+16,1.07458718096299e+16,1.0745889879014072e+16,1.2626345317166144e+16,1.2626540572872832e+16,1.3157918693936046e+16,1.3426447646978952e+16,1.3426447646978952e+16,1.4769092411519618e+16,1.6111737176230546e+16,1.7454381940957536e+16,1.7454381940957536e+16
CU1Opp,b0123,cueO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
